STAID,LAT,LON,geometry
11356,58.973055555555554,24.733888888888888,POINT (24.733888888888888 58.973055555555554)
11357,59.38916666666667,28.11277777777778,POINT (28.11277777777778 59.38916666666667)
11358,58.950833333333335,23.815555555555555,POINT (23.815555555555555 58.950833333333335)
11359,58.384166666666665,24.485277777777775,POINT (24.485277777777775 58.384166666666665)
11360,59.38916666666667,24.040000000000003,POINT (24.040000000000003 59.38916666666667)
11361,57.78305555555556,23.25888888888889,POINT (23.25888888888889 57.78305555555556)
11362,58.92055555555555,22.06638888888889,POINT (22.06638888888889 58.92055555555555)
11363,59.39805555555556,24.602777777777774,POINT (24.602777777777774 59.39805555555556)
11364,57.91333333333333,22.05777777777778,POINT (22.05777777777778 57.91333333333333)
11365,58.86527777777778,26.951944444444443,POINT (26.951944444444443 58.86527777777778)
11366,58.3,26.73305555555556,POINT (26.73305555555556 58.3)
11367,58.263888888888886,26.461388888888887,POINT (26.461388888888887 58.263888888888886)
11368,58.87416666666667,26.271944444444443,POINT (26.271944444444443 58.87416666666667)
11369,59.14138888888889,26.230555555555554,POINT (26.230555555555554 59.14138888888889)
11370,58.80833333333333,25.409166666666664,POINT (25.409166666666664 58.80833333333333)
11371,58.37777777777778,25.60027777777778,POINT (25.60027777777778 58.37777777777778)
11372,57.79,26.03777777777778,POINT (26.03777777777778 57.79)
11373,58.57277777777778,23.51333333333333,POINT (23.51333333333333 58.57277777777778)
11387,63.39944444444444,-20.28805555555556,POINT (-20.28805555555556 63.39944444444444)
11405,29.885,35.07694444444445,POINT (35.07694444444445 29.885)
11406,32.70305555555556,35.505,POINT (35.505 32.70305555555556)
11407,31.030555555555555,35.391666666666666,POINT (35.391666666666666 31.030555555555555)
11408,30.87027777777778,34.794999999999995,POINT (34.794999999999995 30.87027777777778)
11409,31.65833333333333,34.67944444444444,POINT (34.67944444444444 31.65833333333333)
11410,33.12888888888889,35.80416666666667,POINT (35.80416666666667 33.12888888888889)
11411,32.8175,35.761944444444445,POINT (35.761944444444445 32.8175)
11412,33.024166666666666,35.57333333333334,POINT (35.57333333333334 33.024166666666666)
11413,31.724444444444444,34.975833333333334,POINT (34.975833333333334 31.724444444444444)
11414,33.06527777777777,35.216944444444444,POINT (35.216944444444444 33.06527777777777)
11415,32.38777777777778,34.9375,POINT (34.9375 32.38777777777778)
11416,31.630277777777778,34.79138888888889,POINT (34.79138888888889 31.630277777777778)
11417,31.996944444444445,35.45055555555556,POINT (35.45055555555556 31.996944444444445)
11418,30.77833333333333,35.23888888888889,POINT (35.23888888888889 30.77833333333333)
11419,33.17166666666667,35.613055555555555,POINT (35.613055555555555 33.17166666666667)
11420,31.38083333333333,34.87277777777778,POINT (34.87277777777778 31.38083333333333)
11421,32.683055555555555,35.60055555555556,POINT (35.60055555555556 32.683055555555555)
11422,31.271666666666665,34.38916666666667,POINT (34.38916666666667 31.271666666666665)
11732,50.98305555555556,12.433055555555557,POINT (12.433055555555557 50.98305555555556)
11733,50.42333333333333,7.42,POINT (7.42 50.42333333333333)
11734,47.634166666666665,13.010555555555555,POINT (13.010555555555555 47.634166666666665)
11735,50.90694444444444,11.266388888888889,POINT (11.266388888888889 50.90694444444444)
11738,52.64555555555555,13.285555555555556,POINT (13.285555555555556 52.64555555555555)
11740,52.5,13.466666666666669,POINT (13.466666666666669 52.5)
11741,51.63305555555556,12.316666666666666,POINT (12.316666666666666 51.63305555555556)
11742,51.303888888888885,13.009166666666667,POINT (13.009166666666667 51.303888888888885)
11743,51.13305555555556,13.116666666666667,POINT (13.116666666666667 51.13305555555556)
11744,51.05555555555555,13.726944444444444,POINT (13.726944444444444 51.05555555555555)
11745,51.84166666666667,8.060555555555556,POINT (8.060555555555556 51.84166666666667)
11746,50.77166666666667,13.773055555555556,POINT (13.773055555555556 50.77166666666667)
11747,50.85,13.933055555555557,POINT (13.933055555555557 50.85)
11748,54.1,13.45,POINT (13.45 54.1)
11750,50.85166666666667,10.466388888888888,POINT (10.466388888888888 50.85166666666667)
11751,48.8125,11.572777777777777,POINT (11.572777777777777 48.8125)
11752,48.48777777777778,10.260555555555555,POINT (10.260555555555555 48.48777777777778)
11754,51.48305555555556,11.966666666666669,POINT (11.966666666666669 51.48305555555556)
11755,50.91666666666666,14.366666666666667,POINT (14.366666666666667 50.91666666666666)
11758,51.266666666666666,14.083055555555555,POINT (14.083055555555555 51.266666666666666)
11759,51.391666666666666,12.395833333333332,POINT (12.395833333333332 51.391666666666666)
11760,51.31666666666667,12.033055555555556,POINT (12.033055555555556 51.31666666666667)
11761,51.93305555555556,13.883055555555556,POINT (13.883055555555556 51.93305555555556)
11762,49.92166666666667,9.286666666666669,POINT (9.286666666666669 49.92166666666667)
11763,50.5,11.15,POINT (11.15 50.5)
11764,50.70027777777778,10.725555555555555,POINT (10.725555555555555 50.70027777777778)
11765,50.86416666666667,14.762777777777778,POINT (14.762777777777778 50.86416666666667)
11767,51.59055555555556,10.568888888888887,POINT (10.568888888888887 51.59055555555556)
11768,53.98777777777778,9.1125,POINT (9.1125 53.98777777777778)
11769,50.5,12.45,POINT (12.45 50.5)
11770,51.516666666666666,14.35,POINT (14.35 51.516666666666666)
11771,50.55083333333333,12.76777777777778,POINT (12.76777777777778 50.55083333333333)
11773,51.58305555555556,13.0,POINT (13 51.58305555555556)
11774,53.03305555555556,11.8,POINT (11.8 53.03305555555556)
11775,47.96527777777778,9.680277777777777,POINT (9.680277777777777 47.96527777777778)
11776,53.14194444444444,13.031666666666668,POINT (13.031666666666668 53.14194444444444)
11779,51.28305555555556,9.358888888888888,POINT (9.358888888888888 51.28305555555556)
11781,53.54666666666667,9.971388888888889,POINT (9.971388888888889 53.54666666666667)
11783,49.34055555555556,12.13277777777778,POINT (12.13277777777778 49.34055555555556)
11784,49.211666666666666,7.588055555555555,POINT (7.588055555555555 49.211666666666666)
11785,50.80638888888888,6.099166666666666,POINT (6.099166666666666 50.80638888888888)
11786,50.76805555555556,6.120555555555555,POINT (6.120555555555555 50.76805555555556)
11787,48.83555555555556,10.059166666666668,POINT (10.059166666666668 48.83555555555556)
11788,48.81388888888888,10.128055555555555,POINT (10.128055555555555 48.81388888888888)
11789,50.25416666666667,8.130555555555556,POINT (8.130555555555556 50.25416666666667)
11790,50.265277777777776,8.051388888888889,POINT (8.051388888888889 50.265277777777776)
11791,48.88555555555556,12.107777777777777,POINT (12.107777777777777 48.88555555555556)
11792,52.38138888888889,10.185555555555556,POINT (10.185555555555556 52.38138888888889)
11793,51.61527777777778,11.289166666666668,POINT (11.289166666666668 51.61527777777778)
11794,53.53305555555556,7.5,POINT (7.5 53.53305555555556)
11795,49.23416666666667,10.966666666666669,POINT (10.966666666666669 49.23416666666667)
11796,49.219166666666666,10.884166666666664,POINT (10.884166666666664 49.219166666666666)
11797,48.84166666666667,11.819166666666666,POINT (11.819166666666666 48.84166666666667)
11798,49.65,7.083055555555555,POINT (7.083055555555555 49.65)
11799,48.87916666666667,9.970555555555556,POINT (9.970555555555556 48.87916666666667)
11800,48.92166666666667,9.912777777777778,POINT (9.912777777777778 48.92166666666667)
11801,47.61027777777778,9.698055555555555,POINT (9.698055555555555 47.61027777777778)
11802,48.63166666666667,8.046388888888888,POINT (8.046388888888888 48.63166666666667)
11803,53.03055555555555,9.023055555555556,POINT (9.023055555555556 53.03055555555555)
11804,47.83305555555556,12.783055555555556,POINT (12.783055555555556 47.83305555555556)
11805,48.766666666666666,9.6,POINT (9.6 48.766666666666666)
11806,52.55027777777777,10.054166666666667,POINT (10.054166666666667 52.55027777777777)
11807,47.81666666666667,12.616666666666667,POINT (12.616666666666667 47.81666666666667)
11808,48.95388888888889,10.005555555555556,POINT (10.005555555555556 48.95388888888889)
11809,49.7175,10.91,POINT (10.91 49.7175)
11810,49.40638888888888,9.391388888888889,POINT (9.391388888888889 49.40638888888888)
11811,53.28305555555556,10.433055555555557,POINT (10.433055555555557 53.28305555555556)
11812,52.0,9.933055555555557,POINT (9.933055555555557 52)
11813,52.028055555555554,10.999166666666666,POINT (10.999166666666666 52.028055555555554)
11814,49.16666666666666,9.45,POINT (9.45 49.16666666666666)
11815,50.31166666666666,12.1875,POINT (12.1875 50.31166666666666)
11816,52.03055555555555,9.235,POINT (9.235 52.03055555555555)
11817,48.46083333333333,10.979166666666666,POINT (10.979166666666666 48.46083333333333)
11818,52.09,7.009166666666666,POINT (7.009166666666666 52.09)
11819,53.05805555555556,9.309166666666668,POINT (9.309166666666668 53.05805555555556)
11820,53.66694444444444,14.181944444444444,POINT (14.181944444444444 53.66694444444444)
11821,52.76138888888889,9.554166666666667,POINT (9.554166666666667 52.76138888888889)
11822,51.77305555555555,7.873333333333334,POINT (7.873333333333334 51.77305555555555)
11823,53.7,8.783055555555556,POINT (8.783055555555556 53.7)
11824,51.37388888888889,9.404166666666669,POINT (9.404166666666669 51.37388888888889)
11825,48.94499999999999,12.463888888888889,POINT (12.463888888888889 48.94499999999999)
11826,49.49916666666667,9.543888888888889,POINT (9.543888888888889 49.49916666666667)
11827,49.83638888888889,11.4025,POINT (11.4025 49.83638888888889)
11828,51.85,10.466666666666669,POINT (10.466666666666669 51.85)
11829,54.016666666666666,10.566666666666666,POINT (10.566666666666666 54.016666666666666)
11830,52.585,13.563055555555556,POINT (13.563055555555556 52.585)
11831,54.56666666666667,9.066666666666666,POINT (9.066666666666666 54.56666666666667)
11832,47.87777777777778,12.023888888888887,POINT (12.023888888888887 47.87777777777778)
11833,48.45,11.133055555555556,POINT (11.133055555555556 48.45)
11834,48.47944444444445,11.051666666666668,POINT (11.051666666666668 48.47944444444445)
11835,47.891666666666666,10.079166666666666,POINT (10.079166666666666 47.891666666666666)
11836,48.69277777777778,11.701666666666666,POINT (11.701666666666666 48.69277777777778)
11837,48.50305555555556,10.458888888888888,POINT (10.458888888888888 48.50305555555556)
11838,47.81888888888889,7.856666666666666,POINT (7.856666666666666 47.81888888888889)
11839,47.81666666666667,10.536944444444444,POINT (10.536944444444444 47.81666666666667)
11840,51.85055555555556,12.048055555555557,POINT (12.048055555555557 51.85055555555556)
11841,48.10916666666667,12.104444444444445,POINT (12.104444444444445 48.10916666666667)
11842,54.15,9.283055555555556,POINT (9.283055555555556 54.15)
11843,49.66666666666666,12.3,POINT (12.3 49.66666666666666)
11844,51.30138888888889,12.569166666666666,POINT (12.569166666666666 51.30138888888889)
11845,48.240833333333335,8.932777777777778,POINT (8.932777777777778 48.240833333333335)
11846,49.05,10.866666666666667,POINT (10.866666666666667 49.05)
11847,48.840833333333336,9.726666666666668,POINT (9.726666666666668 48.840833333333336)
11848,48.83527777777778,9.684166666666666,POINT (9.684166666666666 48.83527777777778)
11849,51.99166666666667,9.819166666666666,POINT (9.819166666666666 51.99166666666667)
11850,50.67166666666667,7.0152777777777775,POINT (7.0152777777777775 50.67166666666667)
11851,51.05166666666666,9.661666666666669,POINT (9.661666666666669 51.05166666666666)
11852,51.05888888888889,8.651666666666667,POINT (8.651666666666667 51.05888888888889)
11853,53.03305555555556,9.183055555555557,POINT (9.183055555555557 53.03305555555556)
11854,52.21277777777778,11.141388888888889,POINT (11.141388888888889 52.21277777777778)
11855,49.25055555555556,11.242777777777777,POINT (11.242777777777777 49.25055555555556)
11856,51.67638888888889,10.969166666666666,POINT (10.969166666666666 51.67638888888889)
11857,51.39944444444444,11.38888888888889,POINT (11.38888888888889 51.39944444444444)
11858,51.095,11.047777777777778,POINT (11.047777777777778 51.095)
11859,48.322500000000005,8.394166666666667,POINT (8.394166666666667 48.322500000000005)
11860,49.71666666666667,7.816666666666666,POINT (7.816666666666666 49.71666666666667)
11861,50.763333333333335,9.403055555555556,POINT (9.403055555555556 50.763333333333335)
11862,53.30916666666666,11.313055555555556,POINT (11.313055555555556 53.30916666666666)
11863,52.37777777777778,14.231666666666667,POINT (14.231666666666667 52.37777777777778)
11864,52.94777777777777,12.861666666666666,POINT (12.861666666666666 52.94777777777777)
11865,52.4275,14.441666666666666,POINT (14.441666666666666 52.4275)
11866,52.07277777777778,11.2475,POINT (11.2475 52.07277777777778)
11867,51.650277777777774,14.031666666666668,POINT (14.031666666666668 51.650277777777774)
11868,49.38638888888889,11.370277777777778,POINT (11.370277777777778 49.38638888888889)
11869,48.89555555555555,12.216666666666669,POINT (12.216666666666669 48.89555555555555)
11870,51.285555555555554,7.691666666666667,POINT (7.691666666666667 51.285555555555554)
11871,50.48416666666667,6.970833333333333,POINT (6.970833333333333 50.48416666666667)
11872,51.8,10.433055555555557,POINT (10.433055555555557 51.8)
11873,51.83305555555556,10.533055555555556,POINT (10.533055555555556 51.83305555555556)
11874,51.80083333333333,10.537777777777778,POINT (10.537777777777778 51.80083333333333)
11875,52.04805555555556,7.4880555555555555,POINT (7.4880555555555555 52.04805555555556)
11876,51.72694444444445,10.935833333333331,POINT (10.935833333333331 51.72694444444445)
11877,51.73888888888889,10.896388888888888,POINT (10.896388888888888 51.73888888888889)
11878,51.73638888888889,10.956666666666663,POINT (10.956666666666663 51.73638888888889)
11879,51.740833333333335,10.918888888888889,POINT (10.918888888888889 51.740833333333335)
11880,50.56027777777778,10.717777777777778,POINT (10.717777777777778 50.56027777777778)
11881,49.405277777777776,12.285,POINT (12.285 49.405277777777776)
11882,54.27555555555556,12.751388888888888,POINT (12.751388888888888 54.27555555555556)
11883,52.91305555555555,13.711666666666666,POINT (13.711666666666666 52.91305555555555)
11884,50.665277777777774,7.576388888888888,POINT (7.576388888888888 50.665277777777774)
11885,53.14666666666667,10.619166666666668,POINT (10.619166666666668 53.14666666666667)
11886,49.766666666666666,12.083055555555555,POINT (12.083055555555555 49.766666666666666)
11887,51.23833333333334,11.576666666666666,POINT (11.576666666666666 51.23833333333334)
11888,48.61666666666667,8.65,POINT (8.65 48.61666666666667)
11889,49.1,12.318055555555556,POINT (12.318055555555556 49.1)
11890,49.72805555555556,9.769166666666669,POINT (9.769166666666669 49.72805555555556)
11891,48.73555555555556,8.749166666666666,POINT (8.749166666666666 48.73555555555556)
11892,49.33305555555556,12.766666666666667,POINT (12.766666666666667 49.33305555555556)
11893,50.93305555555556,12.35,POINT (12.35 50.93305555555556)
11894,49.17583333333333,13.131388888888887,POINT (13.131388888888887 49.17583333333333)
11895,48.88166666666667,11.711388888888887,POINT (11.711388888888887 48.88166666666667)
11896,48.94333333333333,11.569166666666666,POINT (11.569166666666666 48.94333333333333)
11897,52.68555555555555,11.426666666666666,POINT (11.426666666666666 52.68555555555555)
11898,50.99305555555556,12.573055555555555,POINT (12.573055555555555 50.99305555555556)
11899,48.40083333333333,11.198055555555555,POINT (11.198055555555555 48.40083333333333)
11900,52.76416666666667,14.16638888888889,POINT (14.16638888888889 52.76416666666667)
11901,47.79805555555556,10.253333333333334,POINT (10.253333333333334 47.79805555555556)
11902,47.79166666666666,10.098333333333334,POINT (10.098333333333334 47.79166666666666)
11903,53.71666666666667,13.835,POINT (13.835 53.71666666666667)
11904,53.8,9.9,POINT (9.9 53.8)
11905,50.08833333333334,9.059444444444445,POINT (9.059444444444445 50.08833333333334)
11906,53.126666666666665,10.218055555555557,POINT (10.218055555555557 53.126666666666665)
11907,48.0025,12.313055555555556,POINT (12.313055555555556 48.0025)
11908,48.72555555555556,10.491388888888888,POINT (10.491388888888888 48.72555555555556)
11909,51.77666666666666,11.574166666666668,POINT (11.574166666666668 51.77666666666666)
11910,50.78388888888889,8.954166666666666,POINT (8.954166666666666 50.78388888888889)
11911,49.640277777777776,9.229166666666666,POINT (9.229166666666666 49.640277777777776)
11912,47.96305555555556,11.177777777777775,POINT (11.177777777777775 47.96305555555556)
11913,47.80083333333333,12.898055555555556,POINT (12.898055555555556 47.80083333333333)
11914,47.80277777777778,12.819166666666666,POINT (12.819166666666666 47.80277777777778)
11915,52.36055555555556,11.734166666666663,POINT (11.734166666666663 52.36055555555556)
11916,51.46666666666667,11.9,POINT (11.9 51.46666666666667)
11917,52.54555555555555,7.875833333333333,POINT (7.875833333333333 52.54555555555555)
11918,51.730555555555554,13.054166666666667,POINT (13.054166666666667 51.730555555555554)
11919,49.20277777777778,7.971666666666667,POINT (7.971666666666667 49.20277777777778)
11920,49.299166666666665,10.535277777777775,POINT (10.535277777777775 49.299166666666665)
11921,47.895833333333336,10.931666666666668,POINT (10.931666666666668 47.895833333333336)
11922,51.03055555555555,11.505,POINT (11.505 51.03055555555555)
11923,52.88,11.483888888888888,POINT (11.483888888888888 52.88)
11924,51.41833333333333,7.9125,POINT (7.9125 51.41833333333333)
11925,50.85,10.966666666666669,POINT (10.966666666666669 50.85)
11926,50.02666666666666,9.976666666666668,POINT (9.976666666666668 50.02666666666666)
11927,49.97416666666667,9.933055555555557,POINT (9.933055555555557 49.97416666666667)
11928,48.55638888888888,12.8125,POINT (12.8125 48.55638888888888)
11929,51.34305555555556,9.075833333333334,POINT (9.075833333333334 51.34305555555556)
11930,51.43305555555556,9.016666666666667,POINT (9.016666666666667 51.43305555555556)
11931,53.375,10.479166666666666,POINT (10.479166666666666 53.375)
11932,50.085,6.315555555555555,POINT (6.315555555555555 50.085)
11933,50.66555555555556,7.445555555555556,POINT (7.445555555555556 50.66555555555556)
11934,47.785555555555554,12.336666666666668,POINT (12.336666666666668 47.785555555555554)
11935,47.7,12.273055555555556,POINT (12.273055555555556 47.7)
11936,47.72694444444445,12.298055555555557,POINT (12.298055555555557 47.72694444444445)
11937,53.05,7.333055555555555,POINT (7.333055555555555 53.05)
11938,51.48833333333334,11.667777777777776,POINT (11.667777777777776 51.48833333333334)
11939,48.99555555555556,9.393055555555556,POINT (9.393055555555556 48.99555555555556)
11940,51.9375,10.989166666666666,POINT (10.989166666666666 51.9375)
11941,51.12083333333334,7.910555555555556,POINT (7.910555555555556 51.12083333333334)
11942,51.11416666666667,7.880555555555556,POINT (7.880555555555556 51.11416666666667)
11943,51.91777777777777,11.595277777777778,POINT (11.595277777777778 51.91777777777777)
11944,51.91666666666666,11.566666666666666,POINT (11.566666666666666 51.91666666666666)
11945,48.95,8.231944444444444,POINT (8.231944444444444 48.95)
11946,49.70055555555556,11.623055555555556,POINT (11.623055555555556 49.70055555555556)
11947,47.73305555555556,10.733055555555556,POINT (10.733055555555556 47.73305555555556)
11948,51.1,11.583055555555555,POINT (11.583055555555555 51.1)
11949,48.30555555555555,11.858055555555556,POINT (11.858055555555556 48.30555555555555)
11950,49.88194444444444,11.265555555555556,POINT (11.265555555555556 49.88194444444444)
11951,48.346944444444446,10.935,POINT (10.935 48.346944444444446)
11952,48.4,10.9,POINT (10.9 48.4)
11953,48.36666666666667,10.916666666666666,POINT (10.916666666666666 48.36666666666667)
11954,51.6,11.568888888888887,POINT (11.568888888888887 51.6)
11955,51.890277777777776,8.731944444444444,POINT (8.731944444444444 51.890277777777776)
11956,49.004444444444445,8.493055555555555,POINT (8.493055555555555 49.004444444444445)
11957,50.81194444444444,13.103055555555557,POINT (13.103055555555557 50.81194444444444)
11958,50.180277777777775,9.574166666666668,POINT (9.574166666666668 50.180277777777775)
11959,49.23305555555556,10.363055555555556,POINT (10.363055555555556 49.23305555555556)
11960,53.53916666666667,7.515555555555555,POINT (7.515555555555555 53.53916666666667)
11961,53.45805555555556,7.5744444444444445,POINT (7.5744444444444445 53.45805555555556)
11962,51.70138888888889,12.890555555555554,POINT (12.890555555555554 51.70138888888889)
11963,47.94166666666666,11.81027777777778,POINT (11.81027777777778 47.94166666666666)
11964,51.76305555555555,11.800555555555556,POINT (11.800555555555556 51.76305555555555)
11965,49.97055555555556,8.985833333333332,POINT (8.985833333333332 49.97055555555556)
11966,49.95055555555556,8.889444444444443,POINT (8.889444444444443 49.95055555555556)
11967,47.98305555555556,9.433055555555557,POINT (9.433055555555557 47.98305555555556)
11968,48.95416666666667,9.433055555555557,POINT (9.433055555555557 48.95416666666667)
11969,52.634166666666665,7.978333333333333,POINT (7.978333333333333 52.634166666666665)
11970,52.10388888888889,10.193333333333332,POINT (10.193333333333332 52.10388888888889)
11971,51.98555555555556,10.893055555555556,POINT (10.893055555555556 51.98555555555556)
11972,49.79805555555556,12.428333333333333,POINT (12.428333333333333 49.79805555555556)
11973,51.57916666666667,14.128055555555555,POINT (14.128055555555555 51.57916666666667)
11974,51.99777777777778,11.56388888888889,POINT (11.56388888888889 51.99777777777778)
11975,48.41555555555556,12.205555555555556,POINT (12.205555555555556 48.41555555555556)
11976,48.51138888888889,8.317499999999999,POINT (8.317499999999999 48.51138888888889)
11977,48.56944444444445,8.405555555555557,POINT (8.405555555555557 48.56944444444445)
11978,48.58777777777778,8.318055555555555,POINT (8.318055555555555 48.58777777777778)
11979,49.65805555555556,11.060555555555556,POINT (11.060555555555556 49.65805555555556)
11980,52.21666666666667,9.55,POINT (9.55 52.21666666666667)
11981,47.465,10.104166666666666,POINT (10.104166666666666 47.465)
11982,51.206944444444446,11.73,POINT (11.73 51.206944444444446)
11983,48.27666666666666,8.883055555555556,POINT (8.883055555555556 48.27666666666666)
11984,51.72055555555556,11.247777777777776,POINT (11.247777777777776 51.72055555555556)
11985,48.75694444444444,9.451388888888888,POINT (9.451388888888888 48.75694444444444)
11986,49.86666666666667,10.933055555555557,POINT (10.933055555555557 49.86666666666667)
11987,49.91666666666666,10.933055555555557,POINT (10.933055555555557 49.91666666666666)
11988,49.36,8.78277777777778,POINT (8.78277777777778 49.36)
11989,51.96055555555556,11.915555555555557,POINT (11.915555555555557 51.96055555555556)
11990,53.7275,10.251388888888888,POINT (10.251388888888888 53.7275)
11991,52.11527777777778,11.077777777777778,POINT (11.077777777777778 52.11527777777778)
11992,53.59666666666667,11.695,POINT (11.695 53.59666666666667)
11993,52.69638888888888,8.486666666666666,POINT (8.486666666666666 52.69638888888888)
11994,52.299166666666665,9.4675,POINT (9.4675 52.299166666666665)
11995,52.34555555555556,9.519166666666669,POINT (9.519166666666669 52.34555555555556)
11996,53.16638888888889,7.796666666666667,POINT (7.796666666666667 53.16638888888889)
11997,54.08055555555556,11.979166666666666,POINT (11.979166666666666 54.08055555555556)
11998,48.75805555555556,9.985277777777776,POINT (9.985277777777776 48.75805555555556)
11999,53.43055555555555,8.954166666666666,POINT (8.954166666666666 53.43055555555555)
12000,50.35694444444445,7.4638888888888895,POINT (7.4638888888888895 50.35694444444445)
12001,50.41083333333333,10.178055555555554,POINT (10.178055555555554 50.41083333333333)
12002,51.00305555555556,8.669166666666666,POINT (8.669166666666666 51.00305555555556)
12003,51.06583333333333,8.5375,POINT (8.5375 51.06583333333333)
12004,48.7,11.533055555555556,POINT (11.533055555555556 48.7)
12005,53.81444444444444,11.881666666666668,POINT (11.881666666666668 53.81444444444444)
12006,49.61805555555556,7.334444444444444,POINT (7.334444444444444 49.61805555555556)
12007,48.686388888888885,12.289166666666668,POINT (12.289166666666668 48.686388888888885)
12008,49.69555555555555,7.838333333333333,POINT (7.838333333333333 49.69555555555555)
12009,49.11944444444445,13.198333333333334,POINT (13.198333333333334 49.11944444444445)
12010,47.69166666666666,10.995555555555557,POINT (10.995555555555557 47.69166666666666)
12011,47.92055555555555,10.501944444444444,POINT (10.501944444444444 47.92055555555555)
12012,50.97944444444445,9.865555555555556,POINT (9.865555555555556 50.97944444444445)
12013,49.1625,10.591666666666669,POINT (10.591666666666669 49.1625)
12014,49.4125,6.763888888888889,POINT (6.763888888888889 49.4125)
12015,51.799166666666665,8.029166666666667,POINT (8.029166666666667 51.799166666666665)
12016,52.236666666666665,12.9775,POINT (12.9775 52.236666666666665)
12017,52.430277777777775,14.044166666666667,POINT (14.044166666666667 52.430277777777775)
12018,49.58805555555556,8.925277777777778,POINT (8.925277777777778 49.58805555555556)
12019,51.706944444444446,11.696388888888889,POINT (11.696388888888889 51.706944444444446)
12020,52.186388888888885,14.233055555555556,POINT (14.233055555555556 52.186388888888885)
12021,52.70777777777778,11.093055555555557,POINT (11.093055555555557 52.70777777777778)
12022,51.02166666666667,10.514444444444443,POINT (10.514444444444443 51.02166666666667)
12023,49.03305555555556,11.461666666666666,POINT (11.461666666666666 49.03305555555556)
12024,51.47833333333333,13.118055555555555,POINT (13.118055555555555 51.47833333333333)
12025,51.21277777777778,12.561944444444444,POINT (12.561944444444444 51.21277777777778)
12026,51.69444444444444,11.639444444444443,POINT (11.639444444444443 51.69444444444444)
12027,50.52666666666666,10.495555555555557,POINT (10.495555555555557 50.52666666666666)
12028,52.34166666666667,11.151388888888889,POINT (11.151388888888889 52.34166666666667)
12029,52.14305555555556,12.598055555555556,POINT (12.598055555555556 52.14305555555556)
12030,51.37638888888889,11.009166666666667,POINT (11.009166666666667 51.37638888888889)
12031,50.41944444444445,7.565555555555555,POINT (7.565555555555555 50.41944444444445)
12032,47.70583333333334,11.41388888888889,POINT (11.41388888888889 47.70583333333334)
12033,51.6925,10.6975,POINT (10.6975 51.6925)
12034,52.23305555555556,9.666666666666666,POINT (9.666666666666666 52.23305555555556)
12035,52.406666666666666,12.3725,POINT (12.3725 52.406666666666666)
12036,50.64555555555555,10.589444444444444,POINT (10.589444444444444 50.64555555555555)
12037,52.33555555555556,9.628333333333334,POINT (9.628333333333334 52.33555555555556)
12038,52.30166666666666,7.13,POINT (7.13 52.30166666666666)
12039,53.04888888888889,8.132777777777779,POINT (8.132777777777779 53.04888888888889)
12040,49.10194444444445,11.795555555555556,POINT (11.795555555555556 49.10194444444445)
12041,49.11138888888889,11.432777777777778,POINT (11.432777777777778 49.11138888888889)
12042,47.6325,13.050277777777778,POINT (13.050277777777778 47.6325)
12043,47.651944444444446,13.055555555555555,POINT (13.055555555555555 47.651944444444446)
12044,50.75194444444445,12.166944444444445,POINT (12.166944444444445 50.75194444444445)
12045,52.83305555555556,9.983055555555556,POINT (9.983055555555556 52.83305555555556)
12046,54.42166666666667,13.438055555555556,POINT (13.438055555555556 54.42166666666667)
12047,50.955000000000005,7.101666666666667,POINT (7.101666666666667 50.955000000000005)
12048,48.84944444444445,9.488055555555556,POINT (9.488055555555556 48.84944444444445)
12049,51.00194444444445,7.670555555555556,POINT (7.670555555555556 51.00194444444445)
12050,49.89805555555556,10.065277777777778,POINT (10.065277777777778 49.89805555555556)
12051,51.68416666666666,10.1075,POINT (10.1075 51.68416666666666)
12052,50.89833333333333,11.273888888888887,POINT (11.273888888888887 50.89833333333333)
12053,50.94027777777777,10.074166666666668,POINT (10.074166666666668 50.94027777777777)
12054,51.23694444444445,9.889444444444443,POINT (9.889444444444443 51.23694444444445)
12055,48.04055555555556,10.080555555555556,POINT (10.080555555555556 48.04055555555556)
12056,52.6,9.766666666666667,POINT (9.766666666666667 52.6)
12057,51.06666666666667,8.383055555555556,POINT (8.383055555555556 51.06666666666667)
12058,51.12,8.453888888888889,POINT (8.453888888888889 51.12)
12059,51.01444444444444,8.431666666666667,POINT (8.431666666666667 51.01444444444444)
12060,51.06944444444445,8.288333333333334,POINT (8.288333333333334 51.06944444444445)
12061,51.09444444444445,8.514444444444445,POINT (8.514444444444445 51.09444444444445)
12062,52.59027777777778,13.383055555555556,POINT (13.383055555555556 52.59027777777778)
12063,52.516666666666666,13.266666666666667,POINT (13.266666666666667 52.516666666666666)
12064,52.50416666666667,13.52138888888889,POINT (13.52138888888889 52.50416666666667)
12065,52.516666666666666,13.416666666666666,POINT (13.416666666666666 52.516666666666666)
12066,52.45,13.5,POINT (13.5 52.45)
12067,52.48305555555556,13.516666666666667,POINT (13.516666666666667 52.48305555555556)
12068,52.50416666666667,13.579444444444444,POINT (13.579444444444444 52.50416666666667)
12069,52.47527777777778,13.589444444444444,POINT (13.589444444444444 52.47527777777778)
12070,52.40888888888889,13.331388888888888,POINT (13.331388888888888 52.40888888888889)
12071,52.57527777777778,13.483055555555556,POINT (13.483055555555556 52.57527777777778)
12072,52.53305555555556,13.55,POINT (13.55 52.53305555555556)
12073,52.38194444444444,13.623055555555556,POINT (13.623055555555556 52.38194444444444)
